,Open,High,Low,Close,Volume,EMA,Bollinger_Upper,Bollinger_Lower,Close_Lag1,Close_Lag2,Close_Lag3,Close_Lag4,Close_Lag5,Close_Lag6,Close_Lag7,Close_Lag8,Close_Lag9,Close_Lag10,Close_Lag11,Close_Lag12,Close_Lag13,Close_Lag14,Close_Lag15,Close_Lag16,Close_Lag17,Close_Lag18,Close_Lag19,Trend,Stock_name
2021-03-05,120.98,121.935,117.57,121.42,153766601,122.54556308313644,125.61743114694478,117.47606885305522,116.36,121.085,119.98,121.96,121.03,123.99,125.57,124.76,120.53,119.99,123.39,122.54,120.09,120.59,121.21,121.39,119.9,122.15,123.0,123.5034,AAPL
2021-03-04,121.75,123.6,118.62,120.13,178154975,122.31550945617107,125.46055047018397,117.345949529816,121.42,116.36,121.085,119.98,121.96,121.03,123.99,125.57,124.76,120.53,119.99,123.39,122.54,120.09,120.59,121.21,121.39,119.9,122.15,123.9294,AAPL
2021-03-03,124.81,125.71,121.84,122.06,112966340,122.29117522225002,125.45276149611327,117.34473850388677,120.13,121.42,116.36,121.085,119.98,121.96,121.03,123.99,125.57,124.76,120.53,119.99,123.39,122.54,120.09,120.59,121.21,121.39,119.9,124.4086,AAPL
2021-03-02,128.41,128.72,125.01,125.12,102260945,122.56058710584526,125.97143116559836,117.34806883440164,122.06,120.13,121.42,116.36,121.085,119.98,121.96,121.03,123.99,125.57,124.76,120.53,119.99,123.39,122.54,120.09,120.59,121.21,121.39,125.0142,AAPL
2021-03-01,123.75,127.93,122.79,127.79,116307892,123.0586264290981,127.08422736899843,116.8752726310016,125.12,122.06,120.13,121.42,116.36,121.085,119.98,121.96,121.03,123.99,125.57,124.76,120.53,119.99,123.39,122.54,120.09,120.59,121.21,125.6086,AAPL
2021-02-26,122.59,124.85,121.2,121.26,163424672,122.88732867394589,127.08518875599728,116.87931124400271,127.79,125.12,122.06,120.13,121.42,116.36,121.085,119.98,121.96,121.03,123.99,125.57,124.76,120.53,119.99,123.39,122.54,120.09,120.59,126.0586,AAPL
2021-02-25,124.68,126.4585,120.54,120.99,144766924,122.70663070499867,127.0853100760696,116.9191899239304,121.26,127.79,125.12,122.06,120.13,121.42,116.36,121.085,119.98,121.96,121.03,123.99,125.57,124.76,120.53,119.99,123.39,122.54,120.09,126.51219999999999,AAPL
2021-02-24,124.94,125.56,122.23,125.35,111039904,122.95838016166547,127.47446195677583,117.05603804322416,120.99,121.26,127.79,125.12,122.06,120.13,121.42,116.36,121.085,119.98,121.96,121.03,123.99,125.57,124.76,120.53,119.99,123.39,122.54,127.02299999999998,AAPL
2021-02-23,123.76,126.71,118.39,125.86,158273022,123.23472490817352,127.88326254488317,116.97923745511685,125.35,120.99,121.26,127.79,125.12,122.06,120.13,121.42,116.36,121.085,119.98,121.96,121.03,123.99,125.57,124.76,120.53,119.99,123.39,127.67739999999998,AAPL
2021-02-22,128.01,129.72,125.6,126.0,102886922,123.49808444072842,128.23100714525606,116.89249285474395,125.86,125.35,120.99,121.26,127.79,125.12,122.06,120.13,121.42,116.36,121.085,119.98,121.96,121.03,123.99,125.57,124.76,120.53,119.99,128.1566,AAPL
2021-02-19,130.24,130.71,128.8,129.87,87668834,124.10493354161143,129.45613097139815,116.65536902860183,126.0,125.86,125.35,120.99,121.26,127.79,125.12,122.06,120.13,121.42,116.36,121.085,119.98,121.96,121.03,123.99,125.57,124.76,120.53,128.75699999999998,AAPL
2021-02-18,129.2,129.995,127.41,129.71,96856748,124.6387493947913,130.44704169596767,116.58245830403236,129.87,126.0,125.86,125.35,120.99,121.26,127.79,125.12,122.06,120.13,121.42,116.36,121.085,119.98,121.96,121.03,123.99,125.57,124.76,129.27919999999997,AAPL
2021-02-17,131.25,132.22,129.47,130.84,97372199,125.22934469052547,131.47628146633963,116.16121853366037,129.71,129.87,126.0,125.86,125.35,120.99,121.26,127.79,125.12,122.06,120.13,121.42,116.36,121.085,119.98,121.96,121.03,123.99,125.57,129.9032,AAPL
2021-02-16,135.49,136.01,132.79,133.19,80576316,125.98750233904684,132.91005513394347,115.48944486605657,130.84,129.71,129.87,126.0,125.86,125.35,120.99,121.26,127.79,125.12,122.06,120.13,121.42,116.36,121.085,119.98,121.96,121.03,123.99,130.53,AAPL
2021-02-12,134.35,135.53,133.6921,135.37,60145130,126.8810735448519,134.80694016766418,114.73055983233581,133.19,130.84,129.71,129.87,126.0,125.86,125.35,120.99,121.26,127.79,125.12,122.06,120.13,121.42,116.36,121.085,119.98,121.96,121.03,131.40720000000002,AAPL
2021-02-11,135.9,136.39,133.77,135.13,64280029,127.66668558819934,136.35175043303622,114.59574956696383,135.37,133.19,130.84,129.71,129.87,126.0,125.86,125.35,120.99,121.26,127.79,125.12,122.06,120.13,121.42,116.36,121.085,119.98,121.96,132.2512,AAPL
2021-02-10,136.48,136.99,134.4,135.39,72647988,128.40223934170416,137.74415261370387,114.54634738629613,135.13,135.37,133.19,130.84,129.71,129.87,126.0,125.86,125.35,120.99,121.26,127.79,125.12,122.06,120.13,121.42,116.36,121.085,119.98,132.9632,AAPL
2021-02-09,136.62,137.877,135.85,136.01,75986989,129.12678797582757,138.9598482352849,114.93365176471507,135.39,135.13,135.37,133.19,130.84,129.71,129.87,126.0,125.86,125.35,120.99,121.26,127.79,125.12,122.06,120.13,121.42,116.36,121.085,133.41440000000003,AAPL
2021-02-08,136.03,136.96,134.92,136.91,71297214,129.86804626384398,140.2016627209312,115.2743372790688,136.01,135.39,135.13,135.37,133.19,130.84,129.71,129.87,126.0,125.86,125.35,120.99,121.26,127.79,125.12,122.06,120.13,121.42,116.36,134.0388,AAPL
2021-02-05,137.35,137.42,135.86,136.76,75693830,130.52442281014456,140.62576545277923,116.89023454722073,136.91,136.01,135.39,135.13,135.37,133.19,130.84,129.71,129.87,126.0,125.86,125.35,120.99,121.26,127.79,125.12,122.06,120.13,121.42,134.4804,AAPL
2021-02-04,136.3,137.4,134.59,137.39,84183061,131.1782873044165,141.4942460184104,117.61875398158956,136.76,136.91,136.01,135.39,135.13,135.37,133.19,130.84,129.71,129.87,126.0,125.86,125.35,120.99,121.26,127.79,125.12,122.06,120.13,134.5796,AAPL
2021-02-03,135.76,135.77,133.61,133.94,89880937,131.44130756113873,141.46486000795014,119.02913999204989,137.39,136.76,136.91,136.01,135.39,135.13,135.37,133.19,130.84,129.71,129.87,126.0,125.86,125.35,120.99,121.26,127.79,125.12,122.06,134.63079999999997,AAPL
2021-02-02,135.73,136.31,134.61,134.99,82266419,131.77927826960172,141.6035705683491,120.18342943165086,133.94,137.39,136.76,136.91,136.01,135.39,135.13,135.37,133.19,130.84,129.71,129.87,126.0,125.86,125.35,120.99,121.26,127.79,125.12,134.7472,AAPL
2021-02-01,133.75,135.38,130.93,134.14,106239823,132.00410891059204,141.78722695783333,120.90177304216664,134.99,133.94,137.39,136.76,136.91,136.01,135.39,135.13,135.37,133.19,130.84,129.71,129.87,126.0,125.86,125.35,120.99,121.26,127.79,134.788,AAPL
2021-01-29,135.83,136.74,130.21,131.96,177523812,131.99990806196422,141.86257674357432,121.24342325642567,134.14,134.99,133.94,137.39,136.76,136.91,136.01,135.39,135.13,135.37,133.19,130.84,129.71,129.87,126.0,125.86,125.35,120.99,121.26,134.7516,AAPL
2021-01-28,139.52,141.99,136.7,137.09,142621128,132.48467872272954,141.71464401956752,122.97435598043252,131.96,134.14,134.99,133.94,137.39,136.76,136.91,136.01,135.39,135.13,135.37,133.19,130.84,129.71,129.87,126.0,125.86,125.35,120.99,134.6772,AAPL
2021-01-27,143.43,144.3,140.41,142.06,140843759,133.39661408246957,142.10754854108637,124.68845145891363,137.09,131.96,134.14,134.99,133.94,137.39,136.76,136.91,136.01,135.39,135.13,135.37,133.19,130.84,129.71,129.87,126.0,125.86,125.35,134.63160000000002,AAPL
2021-01-26,143.6,144.3,141.37,143.16,98390555,134.3264603603296,143.1735395254318,125.4034604745682,142.06,137.09,131.96,134.14,134.99,133.94,137.39,136.76,136.91,136.01,135.39,135.13,135.37,133.19,130.84,129.71,129.87,126.0,125.86,134.4536,AAPL
2021-01-25,143.07,145.09,136.54,142.92,157611713,135.14489270696487,143.89417964983835,126.38882035016168,143.16,142.06,137.09,131.96,134.14,134.99,133.94,137.39,136.76,136.91,136.01,135.39,135.13,135.37,133.19,130.84,129.71,129.87,126.0,134.1124,AAPL
2021-01-22,136.28,139.85,135.02,139.07,114459360,135.5187124491587,143.57106990438976,128.01893009561027,142.92,143.16,142.06,137.09,131.96,134.14,134.99,133.94,137.39,136.76,136.91,136.01,135.39,135.13,135.37,133.19,130.84,129.71,129.87,133.9372,AAPL
2021-01-21,133.8,139.67,133.59,136.87,120529544,135.64740650161977,143.41164332847146,128.87835667152856,139.07,142.92,143.16,142.06,137.09,131.96,134.14,134.99,133.94,137.39,136.76,136.91,136.01,135.39,135.13,135.37,133.19,130.84,129.71,133.6732,AAPL
2021-01-20,128.66,132.49,128.55,132.03,104319489,135.3028915967036,143.15988442545964,129.36211557454035,136.87,139.07,142.92,143.16,142.06,137.09,131.96,134.14,134.99,133.94,137.39,136.76,136.91,136.01,135.39,135.13,135.37,133.19,130.84,133.5044,AAPL
2021-01-19,127.78,128.71,126.938,127.83,90757329,134.5911876351128,143.61230181865506,128.60869818134495,132.03,136.87,139.07,142.92,143.16,142.06,137.09,131.96,134.14,134.99,133.94,137.39,136.76,136.91,136.01,135.39,135.13,135.37,133.19,133.3828,AAPL
2021-01-15,128.78,130.2242,127.0,127.14,111598531,133.881550717483,144.23635215211496,127.37964784788502,127.83,132.03,136.87,139.07,142.92,143.16,142.06,137.09,131.96,134.14,134.99,133.94,137.39,136.76,136.91,136.01,135.39,135.13,135.37,133.28199999999998,AAPL
2021-01-14,130.8,131.0,128.76,128.91,90221755,133.40806969677035,144.4613466956252,126.50865330437477,127.14,127.83,132.03,136.87,139.07,142.92,143.16,142.06,137.09,131.96,134.14,134.99,133.94,137.39,136.76,136.91,136.01,135.39,135.13,133.392,AAPL
2021-01-13,128.76,131.45,128.49,130.89,88636831,133.16825353517316,144.48191353098258,126.06408646901735,128.91,127.14,127.83,132.03,136.87,139.07,142.92,143.16,142.06,137.09,131.96,134.14,134.99,133.94,137.39,136.76,136.91,136.01,135.39,133.2712,AAPL
2021-01-12,128.5,129.69,126.86,128.8,90440255,132.7522293889662,144.59570514756027,125.29129485243973,130.89,128.91,127.14,127.83,132.03,136.87,139.07,142.92,143.16,142.06,137.09,131.96,134.14,134.99,133.94,137.39,136.76,136.91,136.01,133.144,AAPL
2021-01-11,129.19,130.17,128.5,128.98,100620880,132.3929694471599,144.5866187626437,124.59738123735632,128.8,130.89,128.91,127.14,127.83,132.03,136.87,139.07,142.92,143.16,142.06,137.09,131.96,134.14,134.99,133.94,137.39,136.76,136.91,133.1408,AAPL
2021-01-08,132.43,132.63,130.23,132.05,105158245,132.36030569028753,144.34264619198566,124.35535380801431,128.98,128.8,130.89,128.91,127.14,127.83,132.03,136.87,139.07,142.92,143.16,142.06,137.09,131.96,134.14,134.99,133.94,137.39,136.76,132.78640000000001,AAPL
2021-01-07,128.36,131.63,127.86,130.92,109578157,132.22313371978396,144.09520512369252,124.01879487630745,132.05,128.98,128.8,130.89,128.91,127.14,127.83,132.03,136.87,139.07,142.92,143.16,142.06,137.09,131.96,134.14,134.99,133.94,137.39,132.1702,AAPL
2021-01-06,127.72,131.0499,126.382,126.6,155087970,131.68759717504264,143.95340134306423,123.08159865693578,130.92,132.05,128.98,128.8,130.89,128.91,127.14,127.83,132.03,136.87,139.07,142.92,143.16,142.06,137.09,131.96,134.14,134.99,133.94,131.5918,AAPL
2021-01-05,128.89,131.74,128.43,131.01,97664898,131.62306411075286,143.86403508348386,122.87796491651618,126.6,130.92,132.05,128.98,128.8,130.89,128.91,127.14,127.83,132.03,136.87,139.07,142.92,143.16,142.06,137.09,131.96,134.14,134.99,130.9874,AAPL
2021-01-04,133.52,133.6116,126.76,129.41,143301887,131.41229610020497,143.6998870359976,122.48411296400238,131.01,126.6,130.92,132.05,128.98,128.8,130.89,128.91,127.14,127.83,132.03,136.87,139.07,142.92,143.16,142.06,137.09,131.96,134.14,130.53979999999999,AAPL
2020-12-31,134.08,134.74,131.72,132.69,99116586,131.53398218589973,143.61704385645743,122.42195614354256,129.41,131.01,126.6,130.92,132.05,128.98,128.8,130.89,128.91,127.14,127.83,132.03,136.87,139.07,142.92,143.16,142.06,137.09,131.96,129.93619999999999,AAPL
2020-12-30,135.58,135.99,133.4,133.72,96452124,131.74217435867118,143.69722665022007,122.51777334977996,132.69,129.41,131.01,126.6,130.92,132.05,128.98,128.8,130.89,128.91,127.14,127.83,132.03,136.87,139.07,142.92,143.16,142.06,137.09,129.5514,AAPL
2020-12-29,138.05,138.789,134.3409,134.87,121047324,132.04006251498822,143.45620367901006,122.53679632098994,133.72,132.69,129.41,131.01,126.6,130.92,132.05,128.98,128.8,130.89,128.91,127.14,127.83,132.03,136.87,139.07,142.92,143.16,142.06,129.3678,AAPL
2020-12-28,133.99,137.34,133.51,136.69,123124632,132.48291370403695,142.4583509970803,122.99764900291973,134.87,133.72,132.69,129.41,131.01,126.6,130.92,132.05,128.98,128.8,130.89,128.91,127.14,127.83,132.03,136.87,139.07,142.92,143.16,129.15339999999998,AAPL
2020-12-24,131.32,133.46,131.1,131.97,54930064,132.43406477984294,140.56919990818827,123.76780009181171,136.69,134.87,133.72,132.69,129.41,131.01,126.6,130.92,132.05,128.98,128.8,130.89,128.91,127.14,127.83,132.03,136.87,139.07,142.92,128.9722,AAPL
2020-12-23,132.16,132.43,130.78,130.96,88223692,132.29367765795314,138.28151992405918,124.85948007594078,131.97,136.69,134.87,133.72,132.69,129.41,131.01,126.6,130.92,132.05,128.98,128.8,130.89,128.91,127.14,127.83,132.03,136.87,139.07,128.6866,AAPL
2020-12-22,131.61,134.405,129.65,131.88,169351825,132.25427978576712,136.92705274183467,125.4949472581653,130.96,131.97,136.69,134.87,133.72,132.69,129.41,131.01,126.6,130.92,132.05,128.98,128.8,130.89,128.91,127.14,127.83,132.03,136.87,128.4246,AAPL
2020-12-21,125.02,128.31,123.449,128.23,121251553,131.87101504426548,135.9767237933202,125.58127620667979,131.88,130.96,131.97,136.69,134.87,133.72,132.69,129.41,131.01,126.6,130.92,132.05,128.98,128.8,130.89,128.91,127.14,127.83,132.03,128.183,AAPL
2020-12-18,128.96,129.1,126.12,126.655,192541496,131.3742517067164,135.98411948194158,125.0363805180584,128.23,131.88,130.96,131.97,136.69,134.87,133.72,132.69,129.41,131.01,126.6,130.92,132.05,128.98,128.8,130.89,128.91,127.14,127.83,127.8242,AAPL
2020-12-17,128.9,129.58,128.045,128.7,94359811,131.1195610679815,135.95123174712933,125.15626825287062,126.655,128.23,131.88,130.96,131.97,136.69,134.87,133.72,132.69,129.41,131.01,126.6,130.92,132.05,128.98,128.8,130.89,128.91,127.14,127.49619999999999,AAPL
2020-12-16,127.41,128.37,126.56,127.81,98208591,130.80436477579278,135.90322144165478,125.2712785583452,128.7,126.655,128.23,131.88,130.96,131.97,136.69,134.87,133.72,132.69,129.41,131.01,126.6,130.92,132.05,128.98,128.8,130.89,128.91,127.1942,AAPL
2020-12-15,124.34,127.9,124.13,127.88,157572262,130.5258538447649,135.93937186043718,125.13212813956282,127.81,128.7,126.655,128.23,131.88,130.96,131.97,136.69,134.87,133.72,132.69,129.41,131.01,126.6,130.92,132.05,128.98,128.8,130.89,126.6174,AAPL
2020-12-14,122.6,123.35,121.54,121.78,79075988,129.69291538335872,136.7464873787274,123.4140126212726,127.88,127.81,128.7,126.655,128.23,131.88,130.96,131.97,136.69,134.87,133.72,132.69,129.41,131.01,126.6,130.92,132.05,128.98,128.8,126.0822,AAPL
2020-12-11,122.43,122.76,120.55,122.41,86939786,128.9993043944674,137.24738389684123,122.27411610315876,121.78,127.88,127.81,128.7,126.655,128.23,131.88,130.96,131.97,136.69,134.87,133.72,132.69,129.41,131.01,126.6,130.92,132.05,128.98,125.38139999999999,AAPL
2020-12-10,120.5,123.87,120.15,123.24,81312170,128.45079921404192,137.5065674745239,121.44093252547609,122.41,121.78,127.88,127.81,128.7,126.655,128.23,131.88,130.96,131.97,136.69,134.87,133.72,132.69,129.41,131.01,126.6,130.92,132.05,124.5866,AAPL
2020-12-09,124.53,125.95,121.0,121.78,115089193,127.81548500318078,137.59045794712367,120.33004205287635,123.24,122.41,121.78,127.88,127.81,128.7,126.655,128.23,131.88,130.96,131.97,136.69,134.87,133.72,132.69,129.41,131.01,126.6,130.92,123.88539999999998,AAPL
2020-12-08,124.37,124.98,123.09,124.38,82225512,127.48829595525879,137.44450851277884,119.82199148722115,121.78,123.24,122.41,121.78,127.88,127.81,128.7,126.655,128.23,131.88,130.96,131.97,136.69,134.87,133.72,132.69,129.41,131.01,126.6,123.1634,AAPL
2020-12-07,122.31,124.57,122.25,123.75,86711990,127.13226776904366,137.52970329001195,119.45179670998803,124.38,121.78,123.24,122.41,121.78,127.88,127.81,128.7,126.655,128.23,131.88,130.96,131.97,136.69,134.87,133.72,132.69,129.41,131.01,122.6058,AAPL
2020-12-04,122.6,122.8608,121.52,122.25,78260421,126.6672898862776,137.42068156690294,118.68481843309706,123.75,124.38,121.78,123.24,122.41,121.78,127.88,127.81,128.7,126.655,128.23,131.88,130.96,131.97,136.69,134.87,133.72,132.69,129.41,122.14299999999999,AAPL
2020-12-03,123.52,123.78,122.21,122.94,78967630,126.3123098971083,137.34345236448843,118.11504763551159,122.25,123.75,124.38,121.78,123.24,122.41,121.78,127.88,127.81,128.7,126.655,128.23,131.88,130.96,131.97,136.69,134.87,133.72,132.69,121.6798,AAPL
2020-12-02,122.02,123.37,120.89,123.08,89004195,126.00447085928847,136.77925607537207,117.71824392462793,122.94,122.25,123.75,124.38,121.78,123.24,122.41,121.78,127.88,127.81,128.7,126.655,128.23,131.88,130.96,131.97,136.69,134.87,133.72,121.32099999999997,AAPL
2020-12-01,121.01,123.4693,120.01,122.72,125920963,125.69166411078481,135.92146330951726,117.47603669048272,123.08,122.94,122.25,123.75,124.38,121.78,123.24,122.41,121.78,127.88,127.81,128.7,126.655,128.23,131.88,130.96,131.97,136.69,134.87,121.02319999999999,AAPL
2020-11-30,116.97,120.97,116.81,119.05,169410176,125.05912467166245,134.89016584840954,116.92533415159046,122.72,123.08,122.94,122.25,123.75,124.38,121.78,123.24,122.41,121.78,127.88,127.81,128.7,126.655,128.23,131.88,130.96,131.97,136.69,120.6548,AAPL
2020-11-27,116.57,117.49,116.22,116.59,46691331,124.25254136959936,133.28331741893018,116.52218258106981,119.05,122.72,123.08,122.94,122.25,123.75,124.38,121.78,123.24,122.41,121.78,127.88,127.81,128.7,126.655,128.23,131.88,130.96,131.97,120.18119999999999,AAPL
2020-11-25,115.55,116.75,115.17,116.03,76499234,123.46944219154227,132.68585628998534,115.52564371001468,116.59,119.05,122.72,123.08,122.94,122.25,123.75,124.38,121.78,123.24,122.41,121.78,127.88,127.81,128.7,126.655,128.23,131.88,130.96,119.71879999999997,AAPL
2020-11-24,113.91,115.85,112.59,115.17,113226248,122.6790191256811,132.14308997518066,114.48941002481934,116.03,116.59,119.05,122.72,123.08,122.94,122.25,123.75,124.38,121.78,123.24,122.41,121.78,127.88,127.81,128.7,126.655,128.23,131.88,119.59519999999999,AAPL
2020-11-23,117.18,117.6202,113.75,113.85,127959318,121.8381601613305,131.2418049866262,113.5876950133738,115.17,116.03,116.59,119.05,122.72,123.08,122.94,122.25,123.75,124.38,121.78,123.24,122.41,121.78,127.88,127.81,128.7,126.655,128.23,119.46000000000001,AAPL
2020-11-20,118.64,118.77,117.29,117.34,73604287,121.40976395548951,130.52882194680367,113.2116780531963,113.85,115.17,116.03,116.59,119.05,122.72,123.08,122.94,122.25,123.75,124.38,121.78,123.24,122.41,121.78,127.88,127.81,128.7,126.655,119.12840000000001,AAPL
2020-11-19,117.59,119.06,116.81,118.64,74112972,121.14597691210955,129.9354105270912,113.00358947290881,117.34,113.85,115.17,116.03,116.59,119.05,122.72,123.08,122.94,122.25,123.75,124.38,121.78,123.24,122.41,121.78,127.88,127.81,128.7,118.6748,AAPL
2020-11-18,118.61,119.82,118.0,118.03,76322111,120.84921720619435,128.8073053822816,113.06469461771839,118.64,117.34,113.85,115.17,116.03,116.59,119.05,122.72,123.08,122.94,122.25,123.75,124.38,121.78,123.24,122.41,121.78,127.88,127.81,118.0504,AAPL
2020-11-17,119.55,120.6741,118.96,119.39,74270973,120.71024413893775,127.70990024070994,113.32009975929009,118.03,118.64,117.34,113.85,115.17,116.03,116.59,119.05,122.72,123.08,122.94,122.25,123.75,124.38,121.78,123.24,122.41,121.78,127.88,117.4548,AAPL
2020-11-16,118.92,120.99,118.146,120.3,91183018,120.67117326856273,126.44091003317254,113.83108996682745,119.39,118.03,118.64,117.34,113.85,115.17,116.03,116.59,119.05,122.72,123.08,122.94,122.25,123.75,124.38,121.78,123.24,122.41,121.78,117.17759999999998,AAPL
2020-11-13,119.44,119.6717,117.87,119.26,81688586,120.53677581441389,126.27718437578507,113.74281562421497,120.3,119.39,118.03,118.64,117.34,113.85,115.17,116.03,116.59,119.05,122.72,123.08,122.94,122.25,123.75,124.38,121.78,123.24,122.41,116.708,AAPL
2020-11-12,119.62,120.53,118.57,119.21,103350674,120.41041621304115,126.02186485509512,113.67813514490487,119.26,120.3,119.39,118.03,118.64,117.34,113.85,115.17,116.03,116.59,119.05,122.72,123.08,122.94,122.25,123.75,124.38,121.78,123.24,116.44880000000002,AAPL
2020-11-11,117.19,119.63,116.44,119.49,112294954,120.32275752608484,125.62503169472592,113.69996830527407,119.21,119.26,120.3,119.39,118.03,118.64,117.34,113.85,115.17,116.03,116.59,119.05,122.72,123.08,122.94,122.25,123.75,124.38,121.78,116.14200000000001,AAPL
2020-11-10,115.55,117.59,114.13,115.97,138023390,119.90820919026723,125.4648589780497,113.27914102195027,119.49,119.21,119.26,120.3,119.39,118.03,118.64,117.34,113.85,115.17,116.03,116.59,119.05,122.72,123.08,122.94,122.25,123.75,124.38,115.98160000000001,AAPL
2020-11-09,120.5,121.99,116.05,116.32,154515315,119.56647498167035,124.724004778459,113.21399522154101,115.97,119.49,119.21,119.26,120.3,119.39,118.03,118.64,117.34,113.85,115.17,116.03,116.59,119.05,122.72,123.08,122.94,122.25,123.75,115.94800000000001,AAPL
2020-11-06,118.32,119.2,116.13,118.69,114457922,119.48300117389222,124.0126738321608,113.41932616783922,116.32,115.97,119.49,119.21,119.26,120.3,119.39,118.03,118.64,117.34,113.85,115.17,116.03,116.59,119.05,122.72,123.08,122.94,122.25,115.98160000000001,AAPL
2020-11-05,117.95,119.62,116.8686,119.03,126387074,119.43985820495011,123.58859450932405,113.52140549067599,118.69,116.32,115.97,119.49,119.21,119.26,120.3,119.39,118.03,118.64,117.34,113.85,115.17,116.03,116.59,119.05,122.72,123.08,122.94,116.07520000000002,AAPL
2020-11-04,114.14,115.59,112.35,114.95,138235482,119.01225266162153,122.98799733847862,113.32300266152139,119.03,118.69,116.32,115.97,119.49,119.21,119.26,120.3,119.39,118.03,118.64,117.34,113.85,115.17,116.03,116.59,119.05,122.72,123.08,116.16040000000002,AAPL
2020-11-03,109.66,111.49,108.73,110.44,107624448,118.19584764622901,122.91777874307428,112.12922125692575,114.95,119.03,118.69,116.32,115.97,119.49,119.21,119.26,120.3,119.39,118.03,118.64,117.34,113.85,115.17,116.03,116.59,119.05,122.72,116.22760000000002,AAPL
2020-11-02,109.11,110.68,107.32,108.77,122866899,117.29814787039767,122.94940943902856,110.70259056097143,110.44,114.95,119.03,118.69,116.32,115.97,119.49,119.21,119.26,120.3,119.39,118.03,118.64,117.34,113.85,115.17,116.03,116.59,119.05,116.31040000000003,AAPL
2020-10-30,111.06,111.99,107.72,108.86,190573476,116.4945147398836,123.29655964384757,109.33644035615247,108.77,110.44,114.95,119.03,118.69,116.32,115.97,119.49,119.21,119.26,120.3,119.39,118.03,118.64,117.34,113.85,115.17,116.03,116.59,116.43680000000002,AAPL
2020-10-29,112.37,116.93,112.2,115.32,146129173,116.38265619322802,123.24567917935276,109.26032082064724,108.86,108.77,110.44,114.95,119.03,118.69,116.32,115.97,119.49,119.21,119.26,120.3,119.39,118.03,118.64,117.34,113.85,115.17,116.03,116.5052,AAPL
2020-10-28,115.05,115.43,111.1,111.2,143937823,115.88906988911107,123.36111588685432,108.66188411314567,115.32,108.86,108.77,110.44,114.95,119.03,118.69,116.32,115.97,119.49,119.21,119.26,120.3,119.39,118.03,118.64,117.34,113.85,115.17,116.6692,AAPL
2020-10-27,115.49,117.28,114.5399,116.6,92276772,115.95677751871953,123.42596684626548,108.74003315373454,111.2,115.32,108.86,108.77,110.44,114.95,119.03,118.69,116.32,115.97,119.49,119.21,119.26,120.3,119.39,118.03,118.64,117.34,113.85,116.5776,AAPL
2020-10-26,114.01,116.55,112.88,115.05,111850657,115.87041775503195,123.42852739846434,108.85747260153563,116.6,111.2,115.32,108.86,108.77,110.44,114.95,119.03,118.69,116.32,115.97,119.49,119.21,119.26,120.3,119.39,118.03,118.64,117.34,116.408,AAPL
2020-10-23,116.39,116.55,114.28,115.04,82572645,115.79133034979081,123.30657880865316,108.74942119134683,115.05,116.6,111.2,115.32,108.86,108.77,110.44,114.95,119.03,118.69,116.32,115.97,119.49,119.21,119.26,120.3,119.39,118.03,118.64,116.2316,AAPL
2020-10-22,117.45,118.04,114.59,115.75,101987954,115.7873941260012,123.05774127659697,108.709258723403,115.04,115.05,116.6,111.2,115.32,108.86,108.77,110.44,114.95,119.03,118.69,116.32,115.97,119.49,119.21,119.26,120.3,119.39,118.03,116.11919999999999,AAPL
2020-10-21,116.67,118.705,116.45,116.87,89945980,115.89049944733442,122.94522345708415,108.70577654291586,115.75,115.04,115.05,116.6,111.2,115.32,108.86,108.77,110.44,114.95,119.03,118.69,116.32,115.97,119.49,119.21,119.26,120.3,119.39,116.12639999999998,AAPL
2020-10-20,116.2,118.98,115.63,117.51,124423728,116.04473759520734,122.70113119163844,108.76186880836153,116.87,115.75,115.04,115.05,116.6,111.2,115.32,108.86,108.77,110.44,114.95,119.03,118.69,116.32,115.97,119.49,119.21,119.26,120.3,115.89959999999998,AAPL
2020-10-19,119.96,120.419,115.66,115.98,120639337,116.0385721099495,122.14862730880606,108.88237269119395,117.51,116.87,115.75,115.04,115.05,116.6,111.2,115.32,108.86,108.77,110.44,114.95,119.03,118.69,116.32,115.97,119.49,119.21,119.26,115.80999999999997,AAPL
2020-10-16,121.28,121.548,118.81,119.02,115393808,116.32251762328764,122.10891492382432,108.89808507617566,115.98,117.51,116.87,115.75,115.04,115.05,116.6,111.2,115.32,108.86,108.77,110.44,114.95,119.03,118.69,116.32,115.97,119.49,119.21,115.84439999999998,AAPL
2020-10-15,118.72,121.2,118.15,120.71,112559219,116.74037308773643,122.39190250420464,108.76509749579535,119.02,115.98,117.51,116.87,115.75,115.04,115.05,116.6,111.2,115.32,108.86,108.77,110.44,114.95,119.03,118.69,116.32,115.97,119.49,115.99039999999997,AAPL
2020-10-14,121.0,123.03,119.62,121.19,151062308,117.16414707938058,122.72043022571556,108.60656977428444,120.71,119.02,115.98,117.51,116.87,115.75,115.04,115.05,116.6,111.2,115.32,108.86,108.77,110.44,114.95,119.03,118.69,116.32,115.97,116.23799999999997,AAPL
2020-10-13,125.27,125.39,119.65,121.1,262330451,117.53899021467767,123.3849637782522,108.4550362217478,121.19,120.71,119.02,115.98,117.51,116.87,115.75,115.04,115.05,116.6,111.2,115.32,108.86,108.77,110.44,114.95,119.03,118.69,116.32,116.3748,AAPL
